Position Name,Date,Activity Name,Total Duration,Total Player Load,Player Load Per Minute,Maximum Velocity (mph),Max Acceleration,Total Distance (y),Total IMA (Average),IMA CoD Right Medium,IMA CoD Right High,IMA CoD Left Medium,IMA CoD Left High,Velocity B4+ Total # Efforts (Gen 2),Velocity B5+ Total # Efforts (Gen 2),Velocity B6+ Total # Efforts (Gen 2),IMA Accel Medium,IMA Accel High,IMA Decel Medium,IMA Decel High,HSR Velocity Band 4 Total Distance (y),VHSR Velocity Band 5 Total Distance (y),SPR Velocity Band 6 Total Distance (y)
Midfielder,9/19/2023,2023 - 9-19 Training,1:39:34,546.77683,5.49101,12.44328,3.45655,5637.46829,9,12,2,10,3,41,1,0,20,3,6,1,330.83989,7.04287,0
Midfielder,9/20/2023,2023 - 9-20 Training,0:53:40,309.4848,5.76617,14.70734,3.42344,3356.4189,5,8,1,6,1,41,6,2,4,3,4,0,552.91995,76.52012,22.86745
Midfielder,9/21/2023,2023 - 9-21 Game v Minnesota,1:57:39,1090.19621,9.26583,18.57913,3.72517,12532.29365,27,27,4,21,7,174,39,17,23,12,14,4,2235.83774,531.58355,339.52318
Midfielder,9/22/2023,2023 - 9-22 Training,1:16:12,323.75938,4.24881,13.89382,3.93898,4054.70721,2,4,1,3,0,38,4,0,6,1,1,0,379.98688,34.59099,0
Midfielder,9/23/2023,2023 - 9-23 Training,1:18:46,340.15136,4.31847,14.44466,3.61897,3726.84436,7,13,2,8,2,31,4,1,13,2,8,1,338.6811,52.70122,12.74059
Midfielder,9/24/2023,2023 - 9-24 Game v Wisconsin,2:03:24,1005.59067,8.14815,17.48655,3.94471,11927.2577,35,34,5,25,10,147,33,7,21,19,9,1,1930.07437,455.33685,101.9357
Midfielder,9/26/2023,2023 - 9-26 Practice,1:55:27,368.54691,3.19226,14.71,3.72796,4159.4612,12,15,3,13,1,30,11,2,5,5,10,3,376.89196,203.25897,21.0958
Midfielder,9/27/2023,9/27/2023,1:16:52,300.48687,3.90912,12.17132,3.24613,3125.81267,9,6,1,3,0,25,0,0,5,6,2,2,259.14261,3.94794,0
Midfielder,9/28/2023,2023 - 9-28 Game v Maryland,0:59:12,486.16039,8.2103,14.78387,3.77978,5109.91629,6,10,0,6,1,70,10,2,10,4,3,1,818.65706,100.43744,19.521
Midfielder,9/29/2023,9/29/2023,0:55:34,228.81055,4.11683,12.42068,2.51021,2605.70663,1,7,0,1,0,11,1,0,7,1,1,0,99.22353,6.31015,0
Midfielder,9/30/2023,9/30/2023,1:10:38,330.41376,4.67763,13.1865,3.03205,3772.40887,4,9,0,1,0,34,3,0,6,4,1,0,446.08486,29.8119,0
Midfielder,10/1/2023,2023 - 10-1 Game v PSU,2:13:02,1138.00817,8.55355,17.99134,3.92663,12941.10798,28,48,8,27,4,186,35,13,16,11,10,5,2222.57213,456.18985,230.00874
Midfielder,10/3/2023,2023 - 10-3 Training,1:41:01,424.4656,4.20192,14.12181,3.49824,5040.0867,10,13,0,6,1,49,7,0,9,8,2,1,556.84602,84.84252,1.92476
Midfielder,10/4/2023,2023 - 10-4 Training,1:33:36,517.44346,5.52773,15.08433,3.35453,5909.98987,10,17,4,10,2,64,8,3,12,1,13,3,760.14874,130.53368,29.42913
Midfielder,10/5/2023,2023 - 10-5 Training,1:32:16,569.98465,6.17751,16.19846,3.44343,6204.01919,15,16,5,12,2,81,10,2,10,7,13,1,950.89676,103.36833,32.34908
Midfielder,10/6/2023,2023 - 10-6 Training,1:03:20,314.02748,4.95832,13.74445,2.98378,3538.54156,8,4,2,2,0,51,9,0,1,6,1,0,591.20735,93.03368,0
Midfielder,10/7/2023,2023 - 10-7 Game v Michigan,1:54:09,993.34175,8.70138,16.83637,3.97124,12108.02923,20,32,5,26,7,164,44,18,15,7,11,1,2328.80577,635.958,302.41688
Midfielder,10/9/2023,2023 - 10-9 Practice,1:04:05,280.8424,4.38248,14.22899,2.97199,2966.59248,13,7,2,6,2,14,4,1,7,6,7,3,157.22879,59.61286,6.06955
Midfielder,10/10/2023,2023 - 10-10 Training,1:36:05,487.37921,5.07204,14.65609,3.22621,5641.43932,12,12,1,5,5,80,3,1,7,5,3,1,937.83903,67.22441,9.44882
Midfielder,10/12/2023,2023 - 10-12 Game v IU,2:08:52,1160.7938,9.00727,18.00156,4.42142,14010.01972,25,25,6,27,5,211,47,19,17,11,12,3,2799.92344,577.94184,396.22704
Midfielder,10/13/2023,2023 - 10-13 Training,1:14:14,296.99889,4.00088,14.19932,3.70221,3206.86374,1,2,0,3,1,23,6,0,5,0,1,0,289.23885,76.36701,4.05731
Midfielder,10/15/2023,2023 - 10-15 Game v Rutgers,2:03:47,1082.25097,8.74282,17.62874,4.07538,12985.95674,32,23,7,22,7,192,39,14,26,15,11,3,2599.58447,437.12817,212.41251
Midfielder,10/17/2023,2023 - 10-17 Training,0:38:48,245.16211,6.31606,14.17359,3.51952,2902.94825,1,5,1,0,0,29,4,0,4,0,1,0,373.62204,58.83639,2.61374
Midfielder,10/19/2023,2023 - 10-19 Game v Illinois,2:04:25,1090.59958,8.76563,17.13546,3.60595,13699.68927,18,20,6,21,2,197,43,16,14,7,14,3,2544.19295,607.40376,251.23578
Midfielder,10/20/2023,2023 - 10-20 Training,0:35:27,225.46954,6.35764,13.22813,4.37247,1182.61983,0,1,0,2,0,20,1,0,3,0,2,0,255.07437,22.75809,0
Midfielder,10/21/2023,2023 - 10-21 Training,1:13:39,314.95546,4.2758,13.12075,2.88766,3614.15847,1,3,0,0,0,22,5,0,4,1,1,0,312.4672,44.2476,0
Midfielder,10/22/2023,2023 - 10-22 Game v Iowa,1:43:43,846.99085,8.16635,16.66404,3.94168,11069.05334,25,24,3,14,5,150,41,16,12,12,12,5,2186.59229,516.78696,254.95407
Midfielder,10/24/2023,2023 - 10-24 Training,1:25:38,174.90206,2.04246,14.23696,2.99506,1803.50076,8,3,3,6,2,12,4,0,1,1,3,2,146.3692,56.70385,7.45844
Midfielder,10/25/2023,2023 - 10-25 Training,1:26:37,402.61861,4.6482,14.94967,4.33181,4400.5186,1,10,1,10,0,68,12,1,6,0,5,0,727.26378,138.4405,6.40857
Midfielder,10/26/2023,2023 - 10-26 Training,1:19:44,455.4917,5.71204,16.66728,4.04115,4687.88952,13,14,0,14,3,64,15,4,14,9,8,1,669.40069,140.87926,55.83989
Midfielder,10/29/2023,2023 - 10-29 Game v Iowa,2:04:18,1115.14891,8.97135,17.5375,3.87775,13453.78282,41,33,7,24,10,186,40,11,18,19,14,5,2391.19644,515.35433,234.29571
Midfielder,11/1/2023,11-1-2023 Training,1:43:03,639.95927,6.2098,14.48548,3.51855,7204.77922,15,26,5,10,2,61,8,0,12,8,15,0,749.80314,110.71741,7.65529
Midfielder,11/2/2023,2023 - 11-2 Training,1:23:05,512.06598,6.16259,14.95107,3.43731,4515.15412,23,21,1,17,5,62,7,0,15,11,11,6,598.66578,92.10411,4.98688
Midfielder,11/3/2023,11/3/2023 14:26,1:48:50,604.12354,5.55027,15.17933,3.69708,6534.90256,13,25,2,29,3,74,13,1,8,8,9,0,729.64787,193.66798,19.34602
Midfielder,11/5/2023,2023 - 11-6 Training,1:32:34,766.90052,8.284,16.58313,3.71328,9129.94206,18,28,2,19,5,126,38,9,12,8,8,3,1737.52183,479.01356,122.48469
Midfielder,11/7/2023,2023 - 11-7 Training,1:29:53,510.59016,5.67993,16.19126,3.85802,5773.01854,5,7,1,13,0,87,14,3,13,3,5,1,890.49651,178.49956,47.36439
Midfielder,11/8/2023,2023 - 11-8 Training,1:18:30,541.72859,6.90033,14.76546,4.1606,5268.65212,21,14,7,8,4,96,8,2,17,6,9,4,1008.12553,107.65529,16.08705
Midfielder,11/9/2023,2023 - 11-9 Training,1:15:52,323.96458,4.26982,15.07353,3.97955,3650.76381,4,8,1,5,1,51,10,3,4,1,0,1,577.36222,123.09711,29.05731
Midfielder,11/10/2023,2023 - 11-10 Game v Ohio,1:39:04,722.58148,7.29389,18.33644,4.70976,9137.72571,22,26,4,19,3,156,34,11,12,12,13,3,1819.30229,313.50612,206.08049
Midfielder,11/12/2023,2023 - 11-12 Training,1:20:35,471.77809,5.85351,14.25882,3.83175,5357.37954,17,14,3,13,3,67,10,0,7,10,5,1,862.67501,137.90464,2.46063
Midfielder,11/14/2023,2023 - 11-14 Training,1:24:52,468.31773,5.51825,16.20353,3.58937,5160.14754,15,19,3,13,3,61,8,3,11,5,8,4,674.98905,116.53544,32.76465
Midfielder,11/15/2023,2023 - 11-15 Training,1:03:06,265.70174,4.2108,15.89113,3.49959,2978.89002,4,6,2,1,0,31,7,1,6,2,3,0,477.16534,71.78478,12.30315
Midfielder,11/16/2023,2023 - 11-16 Game v Harvard,2:00:13,1079.34222,8.97765,18.23452,3.80759,12631.25658,26,23,5,13,8,181,28,9,25,9,16,4,2360.89235,329.5713,176.38889
Midfielder,11/18/2023,2023 - 11-18 Game v  BYU,2:16:00,1078.19485,7.92695,16.8357,3.76026,13518.33129,28,32,6,15,8,182,43,11,31,8,20,6,2480.4681,554.44005,191.5573
Forward,1/11/2023,2023 - 1-11 Training,1:12:00,374.12032,5.19565,12.9877,3.79081,3871.97353,6,14,2,7,0,0,0,0,18,3,3,1,0,0,0
Forward,1/15/2023,Training,1:20:52,449.83648,5.56223,12.91301,3.65132,4587.79981,7,9,1,9,2,30,3,0,16,4,6,0,288.54986,35.6846,0
Forward,1/17/2023,WSOC Training,1:00:58,349.0677,5.72458,16.11838,3.5034,3763.29304,5,7,1,3,1,1,0,0,7,3,2,0,35.75022,0,0
Forward,1/19/2023,WSOC Training,1:05:03,410.46221,6.30964,16.41397,3.62831,4255.74963,4,7,0,8,0,8,0,0,13,4,2,0,171.41295,0,0
Forward,1/22/2023,Training,1:13:25,445.70653,6.07016,14.98995,3.70349,5334.46325,6,13,1,13,0,70,4,0,9,3,9,2,773.19554,71.25984,4.97594
Forward,1/23/2023,Conditioning,0:36:28,289.63874,7.93897,15.36735,3.67408,3400.47181,0,0,0,0,0,95,19,4,7,0,0,0,1606.00399,362.3469,76.58574
Forward,1/24/2023,WSOC Training,0:58:58,308.69103,5.23495,14.28527,3.72903,2734.1915,6,9,3,7,1,0,0,0,7,2,5,0,0.30621,0,0
Forward,1/26/2023,WSOC Training,0:58:08,407.49217,7.00791,16.57199,4.64479,3845.53124,8,7,4,6,0,56,8,3,14,3,5,1,648.73141,79.97594,37.68591
Forward,1/29/2023,WSOC Training,1:21:40,482.13238,5.9034,16.19376,3.88961,5431.15538,10,10,4,4,1,86,14,5,12,2,4,3,916.08702,150.08749,68.35083
Forward,1/30/2023,Conditioning,0:51:31,168.82834,3.27676,18.24328,4.34423,1468.23254,3,3,2,4,0,19,10,6,7,0,1,1,221.40202,136.77822,194.77253
Forward,1/31/2023,WSOC Training,1:04:53,396.83639,6.11538,14.00916,3.65545,4611.28099,13,17,4,9,3,64,6,0,9,5,5,1,781.56168,85.97988,0
Forward,2/2/2023,WSOC Training,1:02:21,351.77215,5.64129,15.00757,3.12483,3152.08125,13,12,1,6,5,38,5,0,5,5,3,2,550.62337,70.60367,9.1098
Forward,2/7/2023,WSOC Training,1:17:43,384.53228,4.94699,15.67285,4.3019,4059.61595,9,8,2,13,2,62,12,1,8,5,8,0,729.80095,132.32721,17.63998
Forward,2/8/2023,2023 - 2-8 Practice,1:06:42,335,5.02131,16.68433,7.1039,4064.75852,0,0,0,0,0,50,14,4,0,0,0,0,765.584,263.82328,74.30009
Forward,2/9/2023,WSOC Training,1:15:05,500.90246,6.67105,16.42766,3.84773,5140.0042,9,11,5,13,2,89,19,7,12,2,5,0,905.39149,187.22659,87.15004
Forward,2/12/2023,Activity 20230212152508,5:07:20,545.80945,1.77595,14.63913,3.64838,6522.84158,11,15,1,14,1,81,11,1,12,7,13,2,799.70473,125.75459,7.63342
Forward,2/20/2023,2023 - 2-20 Training,1:17:22,523.14931,6.7611,17.47145,4.06537,4954.98766,9,9,3,7,2,90,19,4,9,3,9,1,1123.65487,248.95013,84.75503
Forward,2/21/2023,2023 - 2-21 Training,1:18:25,380.59225,4.85287,16.64549,4.81235,4136.29522,11,10,4,17,1,52,16,8,7,4,6,2,571.25984,153.19335,118.78828
Forward,2/22/2023,2023 - 2-22 Training,1:22:12,387.44464,4.71299,19.05828,4.13862,4558.83938,10,15,4,12,0,91,17,11,13,6,6,0,1018.84295,223.25022,194.78347
Forward,2/23/2023,2023 - 2-23 Training,1:17:02,414.73911,5.38284,14.56315,3.93201,4522.51165,60,16,4,19,20,68,8,2,14,8,36,28,693.66799,92.08224,13.22178
Forward,2/24/2023,2023 - 2-24 Training,1:04:35,321.25252,4.97328,12.32456,3.38671,3687.73425,7,5,1,3,2,42,0,0,5,1,5,3,489.42477,5.89458,0
Forward,2/25/2023,Activity 20230225101600,2:25:18,675.77649,4.65092,0,0,0,17,8,5,14,5,0,0,0,16,2,6,5,0,0,0
Forward,2/27/2023,2023 - 2-27 Training WSOC,1:21:03,439.28225,6.6504,14.9599,3.97655,4775.05392,20,13,6,20,3,85,11,0,11,8,9,3,850.61243,153.21522,9.86439
Forward,2/28/2023,2023 - 2-28 Training,1:13:46,432.17521,5.85847,15.0082,3.95727,4955.37926,11,18,5,15,2,75,14,2,7,2,6,2,876.78258,158.08181,17.04943
Forward,3/1/2023,2023 - 3-1 Training,0:59:50,301.31693,5.03571,13.69504,3.57081,3165.63227,11,15,3,5,4,17,1,0,13,3,9,1,182.33814,10.85958,0
Forward,3/13/2023,2023 - 3-13 Training,1:17:57,487.63837,6.25557,15.81888,3.9678,6093.56059,10,10,2,6,2,88,21,8,12,5,4,1,1125.13124,360.67365,176.37796
Forward,3/14/2023,WSOC Training 3-14-23,1:19:40,364.40992,4.57345,15.19457,3.30512,4220.19465,6,16,1,1,0,57,8,2,13,5,2,0,713.02495,80.07437,21.54418
Forward,3/15/2023,2023 - 3-15 Training,0:55:47,382.4301,6.85434,16.23499,4.67586,4265.74851,3,3,1,1,0,115,71,4,11,2,0,0,1217.44313,785.12684,117.25722
Forward,3/17/2023,2023 - 3-17 Training,1:29:59,618.48714,6.87261,18.88048,4.75104,7760.97416,12,8,3,7,1,148,42,22,17,7,7,1,1594.08346,473.91733,375.42651
Forward,3/19/2023,WSOC Training 3-19-23,1:43:01,695.24284,6.74819,19.39449,4.27152,8006.07431,10,28,1,12,1,157,25,9,12,6,15,2,1463.13426,292.13692,143.99607
Forward,3/20/2023,2023 - 3-20 WSOC Practice,1:51:14,548.78522,4.93306,18.58149,3.76948,5834.49364,19,18,5,25,4,133,33,8,14,9,8,1,1312.29221,292.68373,138.30928
Forward,3/21/2023,WSOC Training,0:40:46,236.53304,5.802,13.83059,3.67649,2918.73275,4,8,0,5,1,46,3,0,5,2,2,1,476.03894,25.54681,0
Forward,3/22/2023,2023 - 3-22 Training,1:03:59,453.24148,7.08254,13.2932,3.41731,3828.77981,19,15,10,19,1,47,0,0,10,6,7,2,398.56736,3.01837,0
Forward,3/23/2023,WSOC Training 3-23-23,0:48:03,298.48006,6.21083,18.74473,3.31174,2912.97119,10,5,4,3,1,53,13,7,6,5,3,0,529.72441,102.47157,108.22397
Forward,3/24/2023,2023 - 3-24 Training,1:42:04,648.36703,6.35239,9.6264,2.42103,85.02897,22,19,6,16,7,1,0,0,12,4,18,5,36.36264,0,0
Forward,3/27/2023,2023 - 3-27 Training,0:52:02,295.97961,5.68827,14.42035,4.32964,3058.62894,15,14,2,7,3,59,8,0,8,8,4,2,495.86614,97.11286,3.88233
Forward,3/28/2023,WSOC Training 3-28-23,1:33:55,580.34808,6.17896,15.21302,3.85433,6355.6507,10,24,3,7,2,81,7,2,17,5,9,0,845.65837,114.41382,56.97725
Forward,3/30/2023,WSOC Training 3-30-23,1:28:08,613.45847,6.96013,14.14679,3.96938,6536.08792,8,18,1,10,2,87,17,0,11,3,10,2,896.83948,192.39939,0.6671
Forward,3/31/2023,WSOC Training 3-31-23,1:32:02,494.16497,5.36928,17.55553,4.50294,5864.21196,5,9,0,8,2,100,21,4,13,3,10,0,1242.36654,257.03193,54.80096
Forward,4/2/2023,WSOC Game vs BGSU,1:04:46,622.36478,9.6086,17.93727,3.38362,6970.46596,10,13,1,11,3,103,24,7,11,3,5,3,1503.75106,349.01576,151.88102
Forward,4/4/2023,2023 - 4-4 Training,1:18:24,319.99395,4.08133,15.21174,3.4965,3832.13902,5,7,0,6,0,67,8,1,4,5,6,0,768.02272,80.77428,10.58618
Forward,4/5/2023,2023 - 4-5 Training,1:19:46,587.36631,7.36329,16.57917,3.81803,7319.19699,12,20,1,13,4,107,11,2,7,4,7,3,1122.00351,120.68023,32.78653
Forward,4/6/2023,WSOC Training 4-6-23,1:05:35,367.84435,5.60808,15.2979,3.54399,4110.27103,4,16,2,6,1,62,7,1,6,1,4,0,562.17192,53.2699,18.00087
Forward,4/7/2023,2023 - 4-7 Training,0:57:03,331.76732,5.81502,15.02195,4.47886,3600.1081,6,13,0,6,0,59,3,1,12,4,6,2,606.46325,35.82677,9.03325
Forward,4/8/2023,WSOC Game at EMU,1:42:08,918.00916,8.98712,17.05352,3.61018,10228.06838,17,8,6,9,2,161,27,5,18,5,10,4,2144.02887,350.3609,105.22747
Forward,4/11/2023,WSOC Training 4-11-23,1:26:14,462.72365,5.36517,16.01034,3.71895,5125.85882,6,9,0,7,0,64,26,5,8,1,5,5,769.58664,288.75766,65.48556
Forward,4/12/2023,2023 - 4-12 Training,1:26:02,323.9351,3.76523,15.49987,3.02239,3932.40585,3,5,1,4,1,37,4,1,3,0,2,1,415.66054,41.87445,14.42476
Forward,4/13/2023,WSOC Training 4-13-23,0:57:19,217.07666,3.78641,12.62321,3.41431,2432.99543,2,3,1,3,0,39,1,0,4,1,1,0,370.66929,21.00831,0
Forward,4/14/2023,WSC Training,0:40:13,246.89773,6.13919,11.13182,3.30266,2823.88275,2,11,1,4,0,24,0,0,11,1,10,0,226.79353,0,0
Forward,4/15/2023,WSC Game at Louisville,0:52:38,500.68764,9.51004,17.17285,3.37794,5869.78316,6,10,3,6,1,87,16,8,4,2,2,0,1215.72617,240.21215,147.97681
Forward,4/17/2023,2023 - 4-17 Training,0:57:31,356.68251,6.58584,27.17495,6.18029,6145.02398,12,10,3,6,4,39,7,4,11,3,12,2,661.99692,138.1343,73.05337
Forward,4/18/2023,WSOC Training 4-18-23,1:10:27,339.39756,4.81754,15.48955,3.57695,3906.01804,5,7,2,3,0,41,12,2,8,2,2,1,609.78783,118.72266,29.66973
Forward,4/19/2023,2023 - 4-19 Training,1:33:48,418.56812,4.46232,21.26273,4.16228,4674.02622,13,15,1,7,1,46,16,12,12,7,13,4,418.88669,154.35258,220.51619
Forward,4/20/2023,WSOC Training,1:12:23,514.74594,7.11132,16.26505,4.30327,6032.4857,5,15,0,5,1,114,18,3,6,3,11,1,1205.88362,199.35477,64.28259
Forward,4/21/2023,WSOC Training 4-21-23,0:46:59,243.30218,5.17725,11.95479,3.20581,2846.82434,2,5,0,1,1,33,0,0,2,1,2,0,296.81759,0.36089,0
Forward,4/22/2023,Activity 20230422152757,6:01:59,1141.13342,3.15245,75.46928,9.99796,11378.04248,6,7,2,10,1,221,153,140,9,2,3,1,1600.57956,334.99563,3060.45493
Forward,6/16/2023,Activity 20230616104323,4:54:23,27.86696,0.09466,4.50956,0,23.20429,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Forward,7/18/2023,2023 - 7-18 Conditioning,1:49:12,537.96248,4.9264,21.08837,3.80524,2896.27997,7,14,2,10,2,24,20,14,6,3,8,0,363.82327,525.40464,424.61724
Forward,7/19/2023,2023 - 7-19 Conditioning,1:49:06,533.53912,4.89037,12.37519,3.87325,5609.17092,11,12,5,5,2,70,1,0,12,2,12,2,656.26643,27.34033,0
Forward,7/26/2023,2023 - 7-26 Conditioning,0:29:00,274.4765,9.46476,16.01697,3.90904,2889.71028,0,0,0,0,0,54,30,7,2,0,0,0,954.48385,584.20824,155.21653
Forward,7/26/2023,2023 - 7-26 Captains Session,1:01:00,347.78818,5.70145,0,0,0,10,6,1,2,0,0,0,0,2,7,5,2,0,0,0
Forward,7/27/2023,7/27/2023,1:56:30,347.62793,2.98393,15.15612,3.84514,3297.11915,1,8,1,7,0,29,10,5,12,0,7,0,249.11417,282.4803,105.03062
Forward,7/28/2023,2023 - 7-28 Conditioning,0:35:37,283.9805,7.97325,16.67866,3.83903,3028.59196,0,1,0,0,0,42,27,10,4,0,0,0,624.1579,747.5722,262.24847
Forward,7/31/2023,2023 - 7-31 Training,1:29:00,455.80566,5.12141,13.0801,3.7778,5427.0042,7,13,3,8,1,66,3,0,12,3,4,0,647.18939,44.81627,0
Forward,8/1/2023,8/1/2023,1:27:45,456.77416,5.20505,13.05655,3.62113,4945.43796,8,7,1,3,0,137,5,0,6,7,0,0,1949.14697,53.86045,0
Forward,8/2/2023,2023 - 8-2 training,2:00:11,654.45027,5.44506,15.60053,3.29441,6972.99741,16,25,4,14,3,79,5,1,13,7,17,2,1008.68333,48.73141,33.90201
Forward,8/3/2023,2023 - 8-3 Training,1:23:28,329.59669,3.94858,12.99738,3.51774,3521.12358,11,10,1,9,1,59,2,0,4,5,7,4,525.43746,53.5105,0
Forward,8/3/2023,2023 - 8-3 training 2,1:47:42,548.42706,5.09201,15.75472,3.38803,6816.81183,5,9,1,8,0,89,19,2,4,3,1,1,1367.68368,279.7244,46.77384
Forward,8/4/2023,2023 - 8-4 Training,1:42:12,554.2907,5.42351,15.51416,3.68891,5937.82908,14,13,0,6,2,79,13,5,10,10,2,2,854.50567,191.15267,49.19073
Forward,8/5/2023,2023 - 8-5 Training,1:20:28,350.30683,4.35278,12.68943,3.56096,4160.46724,6,5,3,4,1,44,2,0,11,1,2,1,461.5595,22.13473,0
Forward,8/6/2023,2023 - 8-6 Game vs UDM,0:27:27,252.76343,9.20546,16.23596,3.3493,3181.10829,6,4,1,7,0,42,6,3,4,2,7,3,615.23404,72.95494,49.38758
Forward,8/7/2023,2023 - 8-7 Training ,1:32:30,450.76852,4.87251,16.13087,3.77064,4827.96711,11,14,3,12,1,62,13,1,11,7,10,0,801.77166,149.61723,35.81584
Forward,8/9/2023,2023 - 8-9 WSC Practice,1:54:36,448.8361,3.91646,14.97932,3.22576,5388.87479,6,10,0,5,1,70,12,2,6,5,8,0,952.84339,168.32896,34.13167
Forward,8/10/2023,2023 - 8-10 Training,1:52:54,627.63768,5.55878,16.70886,4.03161,7009.14165,8,13,2,10,3,123,11,4,6,3,6,0,1794.05071,280.53368,107.22879
Forward,8/11/2023,2023 - 8-11 training ,1:17:07,222.72822,2.88776,13.97694,3.39462,2653.98962,1,4,0,3,0,23,4,0,2,1,4,0,269.32415,55.88364,0
Forward,8/12/2023,2023 - 8-12 Game vs Loyola Chi..,1:44:05,415.44427,3.99096,14.69894,3.63765,4727.02528,4,9,1,5,0,52,10,2,5,2,1,1,746.29267,148.33771,21.38014
Forward,8/14/2023,2023 - 8-14 WSC Practice,1:27:48,483.6536,5.50768,16.54743,3.37754,5003.03408,8,13,1,4,1,81,19,4,14,6,1,0,916.01051,284.37226,52.04506
Forward,8/15/2023,2023 8-15 WSC Practice,1:52:40,531.23088,4.7144,13.47122,3.4518,5985.2462,13,17,5,9,2,75,11,0,7,3,12,3,786.16579,128.35739,0
Forward,8/16/2023,2023 - 8-16 WSC Practice,1:02:12,225.90937,3.63175,14.53453,3.41729,2783.0455,3,6,2,3,0,35,4,0,1,1,1,0,454.47289,58.5958,4.71347
Forward,8/17/2023,2023 - 8-17 game vs Cincinnati..,0:58:36,411.72502,7.02447,15.98715,3.70686,4713.10353,6,7,0,4,1,73,10,3,5,5,3,0,936.37358,138.12336,68.08836
Forward,8/18/2023,2023 - 8-18 training ,1:42:35,494.94082,4.82414,17.09627,3.81788,5793.5316,13,11,7,11,3,70,10,2,10,1,11,2,774.92345,153.98076,52.79965
Forward,8/19/2023,2023 - 8-19 WSC Practice,0:53:42,250.85715,4.67063,12.08122,3.20928,2881.52693,2,5,0,3,1,26,0,0,4,0,11,1,295.05687,2.78871,0
Forward,8/20/2023,2023 - 8-20 Game v BGSU,2:20:07,815.83456,5.82189,17.33418,3.99076,8943.61963,13,28,1,15,2,102,14,5,19,7,4,3,1199.26729,169.45538,116.30577
Forward,8/22/2023,2023 - 8-22 training ,1:35:02,427.98996,4.50338,14.03841,4.12212,4748.19254,9,22,1,7,2,56,7,0,11,6,7,0,522.97681,57.50219,0
Forward,8/23/2023,2023 - 8-23 training,1:38:26,323.33279,3.28425,15.17318,3.0326,4045.37619,5,6,0,2,0,37,3,1,6,2,7,3,386.47201,31.80227,13.48425
Forward,8/23/2023,Activity 20230823121050,4:41:53,22.97465,0.0815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Forward,8/24/2023,2023 - 8-24 game vs norther co..,0:52:58,524.54295,9.90217,15.97145,3.6357,6212.70355,11,9,1,3,2,100,23,6,6,8,3,0,1516.16361,265.08093,121.00831
Forward,8/26/2023,2023 - 8-26 training,1:26:35,358.95241,4.14529,16.88053,3.49483,4180.83759,6,6,0,3,1,49,9,3,6,2,1,3,546.64261,142.15879,55.09624
Forward,8/27/2023,2023 - Game v Colorado,0:36:37,268.00037,7.31615,15.5022,3.26613,2989.08751,3,6,1,2,0,36,4,1,5,2,5,0,500.87489,100.99519,6.67104
Forward,8/29/2023,2023 - 8-29 Training,2:05:32,510.07179,4.06324,14.32027,3.71897,5853.09988,5,13,4,8,0,77,8,0,9,1,4,0,822.24409,112.45625,3.99169
Forward,8/30/2023,2023 - 8-30 training ,1:52:19,537.40183,4.7845,16.88101,3.65051,5986.12999,5,13,2,6,1,83,20,6,11,2,4,0,944.70691,200.50306,102.4825
Forward,8/31/2023,2023 - 8-31 Game v EMU,1:11:46,645.60769,8.99528,15.63937,3.67386,7233.20769,5,16,0,13,1,110,16,3,6,3,10,1,1420.49435,234.00044,67.35565
Forward,9/1/2023,2023 - 9-1 training,1:51:23,404.82961,3.63412,14.41558,3.72418,4696.3423,8,7,2,10,2,50,7,1,8,2,5,2,516.34953,87.71872,9.61286
Forward,9/2/2023,2023 - 9-2 training,1:15:44,300.97509,3.97329,13.25159,3.14984,3755.88405,2,5,1,3,0,26,1,0,7,1,5,0,257.43657,9.66754,0
Forward,9/3/2023,2023 - 9-3 Game v ND,0:36:16,299.89766,8.26874,16.77591,3.26053,3330.77165,0,6,0,1,0,42,8,4,6,0,3,0,616.50264,92.73841,132.08661
Forward,9/5/2023,2023 - 9-5 training ,1:29:19,436.9146,4.8913,15.31922,3.65841,4773.49183,4,6,0,15,0,49,12,2,16,2,4,2,548.85172,217.47594,68.23053
Forward,9/6/2023,2023 - 9-6 training,1:01:26,321.75456,5.23733,13.06152,3.53617,3808.23031,4,6,0,8,0,52,3,0,3,3,3,1,579.6369,37.3797,0
Forward,9/7/2023,2023 - 9-7 game vs nc state,0:40:48,266.99557,6.54377,12.74683,3.44828,2667.28012,29,16,10,6,12,30,2,0,7,2,3,5,441.91819,38.59361,0
Forward,9/8/2023,2023 - 9-8 Training,1:29:29,498.89837,5.57534,16.01845,3.36477,5466.68707,6,17,1,9,0,63,9,2,5,2,3,3,676.34515,104.59318,27.42782
Forward,9/9/2023,2023 - 9-9 training,1:10:24,344.28741,4.89027,13.05499,3.50262,3912.04294,3,7,0,8,0,33,3,0,5,3,4,0,387.18285,33.27865,0
Forward,9/10/2023,2023 - 9-10 Game v Dayton,0:53:29,454.24727,8.49272,16.7283,3.75245,5121.56817,9,12,1,9,1,66,15,8,10,7,3,0,899.73752,211.37358,138.97638
Forward,9/12/2023,2023 - 9-12 Training,1:25:52,535.79436,6.23888,13.13007,3.09653,5724.90696,3,13,0,5,0,71,1,0,11,3,6,0,751.33422,8.25678,0
