Position Name,Date,Activity Name,Total Duration,Total Player Load,Player Load Per Minute,Maximum Velocity (mph),Max Acceleration,Total Distance (y),Total IMA (Average),IMA CoD Right Medium,IMA CoD Right High,IMA CoD Left Medium,IMA CoD Left High,Velocity B4+ Total # Efforts (Gen 2),Velocity B5+ Total # Efforts (Gen 2),Velocity B6+ Total # Efforts (Gen 2),IMA Accel Medium,IMA Accel High,IMA Decel Medium,IMA Decel High,HSR Velocity Band 4 Total Distance (y),VHSR Velocity Band 5 Total Distance (y),SPR Velocity Band 6 Total Distance (y)
Defender,11/3/2022,WSOC Game vs Nebraska,1:24:30,804.53468,9.51986,16.29649,3.96165,7934.0107,13,16,4,8,2,105,9,3,21,6,12,1,1436.85479,90.39808,61.96413
Defender,11/4/2022,WSOC Training,0:30:35,194.39215,6.35334,13.30749,3.78234,1879.67269,6,9,0,2,2,29,3,0,4,3,3,1,439.26071,31.2336,0
Defender,11/5/2022,WSOC Training,0:46:45,327.07022,6.99461,12.87561,3.28123,3291.13258,4,7,1,11,1,23,2,0,9,2,8,0,281.31014,25.83115,0
Defender,11/6/2022,WSOC Game vs PSU,1:19:40,827.49904,10.385,15.7362,4.27905,7869.89762,13,17,0,20,5,114,17,3,23,5,8,3,1377.0341,258.26771,30.92738
Defender,11/8/2022,WSOC Training,0:26:20,214.06403,8.12829,13.14858,3.24538,1925.12853,4,7,0,5,2,18,3,0,6,2,1,0,283.23491,32.44751,0
Defender,11/9/2022,WSOC Training,1:43:14,747.95466,7.24517,14.96231,3.64533,7312.08984,15,20,3,20,6,97,14,3,22,5,13,1,1011.39546,227.43875,57.70997
Defender,11/10/2022,WSOC Training,1:06:42,400.79069,6.00838,13.84433,4.29923,3666.37923,12,12,3,9,0,37,4,0,6,7,10,2,447.57218,49.71566,0
Defender,11/11/2022,WSOC Game vs Milwaukee,1:41:08,1060.35108,10.48386,17.04591,3.92787,10739.82247,20,13,5,18,4,185,25,7,22,9,10,2,2441.22919,293.30708,98.0643
Defender,11/14/2022,WSOC Training,1:52:55,781.49125,6.92002,13.99691,3.64296,8361.37347,15,11,3,35,3,113,9,0,11,5,10,4,1260.22531,104.5385,0
Defender,11/15/2022,WSOC Training,1:11:35,340.62848,4.75799,14.75718,3.96789,3951.17619,4,9,3,9,0,34,4,1,8,1,5,0,410.69553,61.10017,12.13911
Defender,11/16/2022,WSOC Training,1:25:30,475.53051,5.56088,16.38946,3.2975,5295.66652,7,7,2,12,3,58,9,3,8,0,8,2,687.28127,97.23316,38.45144
Defender,11/17/2022,WSOC Training,0:47:08,302.07642,6.40859,10.02488,3.30788,3170.25471,4,5,0,7,2,27,0,0,7,1,9,1,203.76204,0,0
Defender,11/18/2022,WSOC Game vs TCU,1:43:13,998.76225,9.67491,16.43115,3.49971,10777.47283,20,16,3,16,8,148,22,2,30,6,11,3,2150.56873,281.02582,40.81365
Forward,2/27/2022,WSOC Training,1:43:38,734.08259,7.08326,0,0,0,12,7,2,15,3,0,0,0,22,7,8,0,0,0,0
Forward,2/28/2022,WSOC Training,1:11:53,453.43313,6.3079,0,0,0,5,6,0,11,1,0,0,0,15,4,2,0,0,0,0
Forward,3/28/2022,WSOC Training,0:59:46,288.29555,4.8235,0,0,0,3,6,1,3,0,0,0,0,9,2,2,0,0,0,0
Forward,3/29/2022,WSOC Training,1:28:51,943.71855,10.62033,0,0,0,25,16,5,11,4,0,0,0,17,13,10,3,0,0,0
Forward,3/30/2022,WSOC Training,1:46:17,767.6034,7.22167,13.89558,3.18691,7038.31297,14,13,6,11,3,64,4,0,11,4,6,1,604.36352,47.22222,0
Forward,4/1/2022,WSOC Training,1:22:23,524.35022,6.36476,12.98965,3.089,4673.55684,7,9,1,6,2,46,2,0,13,4,3,0,421.40201,13.29834,0
Forward,4/2/2022,WSOC Training,1:03:11,336.10184,5.31947,12.65184,2.81121,3144.87027,1,2,1,2,0,24,1,0,5,0,0,0,248.37052,7.51312,0
Forward,4/3/2022,WSOC Game vs WMU,1:16:26,621.04574,8.12439,16.646,3.66446,5662.97568,11,9,2,5,1,64,9,2,11,6,5,2,778.52144,108.5958,60.6846
Forward,4/4/2022,WSOC Training,1:01:50,374.39555,6.05467,0,0,0,4,3,0,1,1,0,0,0,13,2,1,1,0,0,0
Forward,4/5/2022,WSOC Training,1:29:15,509.65083,5.70976,11.29962,3.21093,4427.79228,6,7,2,4,0,44,0,0,10,4,2,0,376.01705,0,0
Forward,4/7/2022,WSOC Training,1:36:19,538.36238,5.5895,13.84651,3.39738,5070.58512,3,5,0,4,0,60,3,0,13,1,2,2,599.46413,33.3224,0
Forward,4/8/2022,WSOC Training,1:15:20,468.29436,6.21494,0,0,0,7,6,1,5,0,0,0,0,7,6,4,0,0,0,0
Forward,4/10/2022,WSOC Game at UW,0:56:06,573.22664,10.2174,13.194,3.16909,4951.84551,8,6,0,3,3,68,6,0,9,5,2,0,923.53456,78.48863,0
Forward,4/13/2022,WSOC Training,1:29:16,690.92691,7.73966,0,0,0,14,7,0,12,0,0,0,0,18,10,0,4,0,0,0
Forward,4/14/2022,WSOC Training,0:44:43,251.58923,5.62619,12.50478,2.68524,2330.97217,5,7,0,2,1,12,0,0,6,3,5,1,125.24059,4.9322,0
Forward,4/15/2022,WSOC Scrimmage Green vs White,1:07:56,725.10194,10.67258,15.1047,3.34476,7024.80794,11,10,3,10,1,100,11,1,4,6,5,1,1252.91999,143.20866,25.2406
Forward,4/18/2022,WSOC Training,1:13:07,536.82343,7.34092,10.80644,3.02714,3646.42774,7,13,1,4,2,9,0,0,14,4,3,0,112.2594,0,0
Forward,4/19/2022,WSOC Training,1:03:45,426.66651,6.69249,12.32941,3.154,2912.04221,3,6,1,5,0,49,1,0,16,2,7,0,834.97375,10.54243,0
Forward,4/20/2022,WSOC Training,1:01:18,384.9601,6.27968,12.79856,2.91868,3545.09833,4,2,0,8,0,36,1,0,10,3,5,1,290.56211,9.02231,0
Forward,4/21/2022,WSOC Training,1:30:16,583.48531,6.46322,13.47453,3.36753,4319.22096,5,14,0,3,1,38,1,0,13,4,5,0,521.67542,14.97157,0
Forward,4/22/2022,WSOC Training,1:40:40,557.73158,5.54038,0,0,0,8,17,2,12,1,0,0,0,12,4,11,1,0,0,0
Forward,4/24/2022,WSOC Game at Valpo,1:10:17,906.52429,12.89621,14.78114,3.09864,6261.3855,6,12,0,6,0,62,5,2,19,6,5,0,837.80617,80.63211,15.43088
Forward,4/26/2022,WSOC Training,1:22:35,437.30408,5.29509,13.90421,4.03133,3210.1867,4,4,1,4,0,26,1,0,7,3,4,0,242.68373,16.44794,0
Forward,4/27/2022,WSOC Training,1:32:50,620.42216,6.68291,12.88398,3.3523,5225.62103,6,14,0,5,0,72,1,0,14,5,6,1,809.29573,13.15617,0
Forward,4/28/2022,WSOC Training,1:04:08,499.45806,7.78724,14.87152,3.24569,4501.36087,2,5,0,8,0,71,11,1,10,2,6,0,1037.59844,150.1203,21.67542
Forward,4/29/2022,WSOC Training,0:36:43,233.37715,6.35619,10.43563,2.33765,1975.27998,1,3,1,1,0,12,0,0,8,0,1,0,123.55643,0,0
Forward,4/30/2022,WSOC Game at NW,1:03:50,738.94199,11.5756,14.13051,3.47153,6189.39712,6,3,1,6,2,74,11,0,12,3,2,0,1084.32853,132.77559,1.9685
Forward,8/4/2022,WSOC Training,1:36:20,519.38642,5.39119,15.6353,3.76892,4373.45042,5,8,1,4,1,73,13,3,1,3,3,0,940.73708,164.14042,41.87445
Forward,8/5/2022,WSOC Training,1:44:37,507.6521,4.85222,12.73215,3.21199,4242.87214,6,4,1,4,0,40,1,0,13,5,4,0,554.71347,20.27559,0
Forward,8/6/2022,WSOC ExGame vs Wright State,0:55:53,623.7854,11.16161,14.00432,3.14341,5138.7873,12,3,4,6,0,67,8,0,11,7,3,1,867.85866,113.36396,0
Forward,8/7/2022,WSOC Training,0:51:41,323.97393,6.26691,10.25823,2.60337,2610.66466,4,3,2,3,1,8,0,0,3,1,2,0,108.4755,0,0
Forward,8/8/2022,WSOC Training,0:31:37,266.20438,8.41647,12.6528,3.72831,2075.58079,0,1,0,4,0,58,2,0,2,0,0,0,928.084,14.73097,0
Forward,8/18/2022,WSOC Game at BGSU,0:44:50,457.06203,10.19098,14.88415,3.29211,3816.03452,6,6,1,1,1,52,6,1,7,3,1,1,884.42697,126.62948,26.04987
Forward,8/21/2022,WSOC Game at Cincinnati,0:51:31,317.34444,6.16005,11.89265,3.07455,2693.73483,4,1,1,2,2,23,0,0,6,1,2,0,272.88933,1.14829,0
Forward,8/23/2022,WSOC Training,1:36:00,527.59972,5.49557,12.97297,3.44419,4425.63038,5,6,1,6,1,52,5,0,10,3,3,0,670.93176,46.80665,0
Forward,8/24/2022,WSOC Training,1:43:06,487.79552,4.73087,12.4677,3.41519,4269.89492,3,7,1,2,1,52,1,0,5,1,3,0,550.61243,17.41032,0
Forward,8/25/2022,WSOC Training LM,0:45:30,396.49382,8.71284,13.32018,3.36521,2975.10677,2,8,1,5,1,27,1,0,6,0,3,0,253.09493,20.65835,0
Forward,8/25/2022,WSOC Game vs CMU,0:47:32,531.43098,11.17806,15.47167,3.35698,4158.21493,8,8,0,5,3,55,9,2,13,5,3,0,787.91556,114.66535,34.66754
Forward,8/26/2022,WSOC Training,1:33:10,689.71172,7.40258,13.58478,3.76717,5743.06135,14,12,3,13,2,77,7,0,16,9,4,0,771.33639,94.14916,0
Forward,8/27/2022,WSOC Training,1:11:34,530.48558,7.4121,12.90667,3.24129,4274.64477,15,3,4,4,1,37,1,0,10,9,3,1,359.99562,17.44313,0
Forward,8/28/2022,WSOC Game vs Binghamton,1:17:30,763.95743,9.85682,14.36032,3.51362,6442.44658,11,7,2,8,2,79,14,1,18,7,5,0,1238.13432,191.6448,8.75984
Forward,8/30/2022,WSOC Training,2:05:47,735.36064,5.84596,15.65652,3.52892,6126.4728,13,8,2,11,3,71,13,4,7,8,8,0,813.62644,138.30927,36.38451
Forward,8/31/2022,WSOC Training,1:16:54,475.88324,6.18712,13.21887,3.06965,3952.24114,4,6,1,4,0,31,3,0,9,1,2,2,285.23622,33.66142,0
Forward,9/1/2022,WSOC Game vs Dartmouth,0:53:49,582.20079,10.81531,14.74692,3.39563,4904.38881,8,1,2,8,2,63,4,0,9,4,3,0,959.67844,33.73797,4.44007
Forward,9/2/2022,WSOC Training,1:22:32,497.06738,6.02263,14.38256,2.59088,4439.91401,2,3,0,2,1,1,0,0,4,1,1,0,12.42345,0,0
Forward,9/3/2022,WSOC Training,0:38:55,346.52968,8.9044,14.32405,3.65993,3184.7419,0,0,0,2,0,2,0,0,0,0,0,0,59.82065,0,0
Forward,9/6/2022,WSOC Training,1:30:53,487.98836,5.369,13.23258,3.80622,3961.72979,6,5,3,7,0,42,6,0,16,2,2,1,390.97769,48.52362,0
Forward,9/7/2022,WSOC Training,1:20:43,465.53947,5.76758,12.03649,3.18925,3754.97814,7,3,0,8,0,45,0,0,8,6,4,1,387.3797,3.44488,0
Forward,9/8/2022,WSOC Game vs Oakland,0:44:02,400.13555,9.08576,13.73733,3.19385,3372.4443,5,5,1,1,0,46,2,0,11,4,3,0,707.54593,47.1238,0
Forward,9/9/2022,Activity 20220909130956,1:52:11,512.53571,4.56875,12.99325,3.8614,4182.37321,13,9,3,7,5,43,2,0,16,4,3,1,429.48382,20.93176,0
Forward,9/10/2022,WSOC Training,0:54:37,245.12451,4.48745,13.37181,2.71735,2065.84504,4,3,1,0,0,8,3,0,4,3,2,0,88.26553,35.27996,0
Forward,9/11/2022,WSOC Game vs Colorado,0:33:41,204.93808,6.08176,12.31939,3.01204,1764.22333,1,1,0,0,0,17,0,0,8,1,2,0,150.96238,3.2371,0
Forward,9/13/2022,WSOC Training,1:22:41,692.45052,8.37333,14.92752,2.88746,6278.25447,6,3,1,8,1,90,9,1,12,4,2,0,1149.15796,155.62116,8.55206
Forward,9/14/2022,WSOC Training,1:33:34,648.535,6.93079,14.22659,3.80449,5416.28113,4,1,2,6,0,77,9,0,10,2,2,0,883.81452,108.36614,2.43876
Forward,9/15/2022,WSOC Training,1:32:50,355.8659,3.83301,14.39366,3.45009,3059.66125,1,2,0,2,0,28,2,0,7,1,2,0,282.66623,27.89808,5.23841
Forward,9/16/2022,WSOC Training,1:42:39,614.98335,5.99021,15.30672,3.58763,5300.2855,3,8,2,7,0,67,9,2,7,1,5,0,847.28784,102.47156,37.71872
Forward,9/17/2022,WSOC Training,1:09:41,260.57509,3.73906,11.14927,2.81718,2374.75558,4,2,0,1,1,22,0,0,5,2,1,1,149.94532,0,0
Forward,9/18/2022,WSOC Training,1:33:14,480.37924,5.15246,11.3334,3.18125,4131.84513,11,10,3,6,0,18,0,0,15,5,1,3,147.58311,0,0
Forward,9/20/2022,WSOC Training,1:20:34,526.08035,6.52943,11.93496,2.94948,4492.82071,3,10,0,5,1,36,0,0,11,2,0,0,375.92956,1.58574,0
Forward,9/21/2022,WSOC Training,1:02:56,360.94495,5.73517,15.01575,3.21881,3116.16232,3,1,1,2,0,16,6,1,5,1,7,1,179.27603,70.38495,13.09055
Forward,9/22/2022,WSOC Game vs Iowa,0:31:17,206.75191,6.60869,11.0776,2.85471,1763.38149,3,6,2,1,0,20,0,0,9,1,1,0,219.36789,0,0
Forward,9/23/2022,WSOC Training,1:14:51,532.78372,7.11653,16.22421,3.62105,4222.89825,8,3,2,5,0,32,6,2,13,5,4,1,267.37752,128.48863,54.61505
Forward,9/24/2022,WSOC Training,1:17:57,378.86173,4.85985,12.13345,2.94356,3311.08601,0,4,0,3,0,18,0,0,5,0,1,0,188.24366,6.91164,0
Forward,9/25/2022,WSOC Game vs Purdue,0:31:15,210.62666,6.73678,11.29908,3.02147,1709.36792,7,2,2,3,2,9,0,0,10,2,0,1,106.2336,0,0
Forward,9/27/2022,WSOC Training,0:59:44,228.81971,3.83011,15.92058,4.02314,1949.51062,3,2,0,1,0,18,2,2,4,2,1,1,168.18679,18.23053,36.55949
Forward,9/28/2022,WSOC Training,1:30:14,314.33168,3.48338,12.13723,2.54126,3274.13908,3,2,0,2,1,23,0,0,5,1,3,1,225.68898,5.57743,0
Forward,9/29/2022,WSOC Training Nontravelers,1:09:01,457.66642,6.62977,12.90703,3.51264,3870.42743,6,2,1,2,0,36,1,0,9,5,4,0,290.17935,14.85127,0
Forward,9/30/2022,WSOC Training Nontravelers,1:26:14,542.609,6.29162,10.91884,3.56783,4417.72955,17,10,5,7,1,39,0,0,16,10,6,1,330.39152,0,0
Forward,10/1/2022,WSOC Training Nontravelers,1:10:26,426.75097,6.05757,16.57935,3.45331,4054.75707,4,1,1,9,0,32,1,1,7,3,3,0,264.96063,15.80271,28.06212
Forward,10/2/2022,WSOC Training,0:58:55,341.34526,5.79245,14.42416,2.97436,3375.50637,7,3,1,3,0,11,2,1,10,5,0,1,107.31627,55.52275,8.91295
Forward,10/4/2022,WSOC Training,1:26:34,712.59688,8.23091,13.42632,2.85218,6382.33383,5,3,4,5,1,63,6,0,9,0,6,0,1025.86398,92.7056,0
Forward,10/5/2022,WSOC Training,1:24:47,563.39297,6.64382,14.80305,3.55188,5153.30765,2,7,2,7,0,66,7,1,5,0,2,0,859.08792,87.20472,18.71172
Forward,10/6/2022,WSOC Training,1:19:53,566.90518,7.09588,13.57401,3.73894,5121.59978,8,4,4,10,0,52,3,0,14,3,5,1,558.55206,29.8119,0
Forward,10/7/2022,WSOC Training,1:26:19,662.64226,7.67588,14.60666,3.37462,6221.01876,3,5,0,4,0,81,8,3,8,1,5,2,1085.30186,111.24235,35.56431
Forward,10/8/2022,WSOC Training,0:57:22,266.15871,4.6389,9.79602,2.54078,2465.20034,2,1,0,3,0,3,0,0,7,2,1,0,21.97069,0,0
Forward,10/9/2022,WSOC Game vs UM,0:41:16,287.08137,6.95525,12.01885,3.07894,2216.60077,7,7,2,3,0,22,0,0,11,5,0,0,245.22092,2.77778,0
Forward,10/11/2022,WSOC Training,1:32:44,622.22261,6.70959,13.89105,3.1762,5485.47625,13,3,3,5,4,73,6,0,14,6,4,0,881.23358,81.38671,0
Forward,10/12/2022,WSOC Training,1:18:09,498.13525,6.37347,11.71839,3.38085,4003.77496,8,7,0,3,3,37,0,0,11,3,4,2,369.78346,0,0
Forward,10/13/2022,WSOC Game vs Indiana,0:41:28,224.20191,5.40645,12.42023,3.09052,1885.11065,3,1,0,2,0,18,0,0,2,3,0,0,208.95669,5.03062,0
Forward,10/14/2022,WSOC Training,0:58:51,497.75663,8.45638,15.53761,3.31051,4418.91194,1,1,0,3,0,38,5,2,5,0,4,1,591.81978,237.02975,84.14261
Forward,10/15/2022,WSOC Training,0:49:40,208.05728,4.18827,10.58748,3.17094,2328.61296,0,2,0,1,0,23,0,0,0,0,2,0,265.72616,0,0
Forward,10/18/2022,WSOC Training,1:17:30,494.58086,6.38095,0,0,0,9,10,1,5,0,0,0,0,4,7,3,1,0,0,0
Forward,10/19/2022,WSOC Training,1:10:20,323.13921,4.59419,11.70189,3.11998,3217.07238,7,5,3,3,1,40,0,0,5,1,1,2,499.38757,0,0
Forward,10/20/2022,WSOC Game at OSU,0:48:42,245.82953,5.04669,12.60357,3.48056,2029.72092,2,1,0,5,0,19,2,0,6,2,4,0,200.68897,19.23666,0
Forward,10/21/2022,WSOC Training,0:58:02,442.84881,7.63068,14.21658,3.3964,3609.14036,11,3,3,2,0,55,8,0,11,7,1,1,766.41513,92.979,1.94663
Forward,10/22/2022,WSOC Training,1:15:44,331.6079,4.37803,11.53386,2.95209,2965.97018,2,2,0,3,0,9,0,0,10,2,1,0,79.19947,0,0
Forward,10/23/2022,WSOC Game vs Rutgers,0:48:22,259.68913,5.36792,12.12164,3.08777,2056.97119,4,3,2,1,0,22,0,0,7,2,0,0,280.54462,3.80577,0
Forward,10/25/2022,WSOC Training,1:01:01,564.83545,9.25583,15.89398,3.36729,4801.49806,5,3,1,8,0,70,9,1,7,3,0,1,872.94401,140.21216,24.0923
Forward,10/26/2022,WSOC Training,2:04:18,801.81339,6.44997,13.57948,3.52974,7450.76033,11,11,1,6,1,109,5,0,23,9,3,0,1186.06737,65.51837,0
Forward,10/27/2022,WSOC Training,1:38:48,668.35593,6.76428,14.75926,3.2284,6079.22608,8,6,0,11,3,97,7,1,8,5,4,0,1263.19993,87.42345,11.29703
Forward,10/28/2022,WSOC Training,1:10:39,532.48923,7.53638,15.4744,3.61869,4733.79428,6,7,1,5,0,72,14,2,9,5,4,0,808.04901,310.96893,46.3692
Forward,10/29/2022,WSOC Training,0:50:52,230.54321,4.53155,11.56508,2.80031,2243.69714,2,1,0,1,1,9,0,0,2,1,1,0,151.84821,0,0
Forward,10/30/2022,WSOC Game vs Minnesota,0:39:17,260.84425,6.64002,12.09053,3.10147,1997.2857,7,1,1,1,0,21,0,0,11,6,1,0,232.89589,6.05862,0
Forward,11/1/2022,WSOC Training,1:32:05,6213.85775,67.47275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forward,11/2/2022,WSOC Training,1:00:13,352.23473,5.84908,13.14805,2.83597,3447.98932,5,2,0,2,1,33,2,0,9,4,2,0,330.50087,25.60149,0
Forward,11/4/2022,WSOC Training,0:37:49,273.22623,7.22283,13.19826,3.00434,2206.54906,9,5,0,4,1,26,2,0,7,6,3,2,279.95407,16.64479,0
Forward,11/5/2022,WSOC Training,0:46:45,238.90985,5.10924,15.4141,6.46481,2184.7205,1,4,0,0,0,14,1,0,5,1,1,0,128.68548,10.52056,5.68679
Forward,11/8/2022,WSOC Training,1:20:15,711.47622,8.86525,13.55325,3.20688,6026.16706,4,12,1,7,0,71,2,0,11,3,5,0,750.88584,27.74497,0
Forward,11/9/2022,WSOC Training,1:41:13,605.31586,5.9803,15.42172,3.49484,5271.07193,9,8,1,7,2,71,12,1,15,6,4,0,757.70998,154.03544,8.18023
Forward,11/10/2022,WSOC Training,1:06:42,440.02898,6.59661,12.9036,3.75913,3495.46898,7,12,1,6,0,29,3,0,23,5,2,1,270.69116,32.83027,0
Forward,11/14/2022,WSOC Training,1:52:55,825.71114,7.31158,14.18669,3.21676,7776.25732,7,4,0,8,0,92,5,0,10,7,6,0,1031.81322,77.25284,3.28084
Forward,11/15/2022,WSOC Training,1:11:35,418.86798,5.85086,12.29689,2.63921,4191.6371,1,0,0,3,0,41,1,0,6,1,2,0,556.82416,11.24234,0
Forward,11/16/2022,WSOC Training,1:25:30,402.55039,4.70746,13.15852,3.24815,3791.41424,3,3,1,1,0,27,2,0,4,1,3,1,353.26991,18.20866,0
Forward,1/11/2023,2023 - 1-11 Training,1:12:00,361.75007,5.02385,13.59851,3.98699,3232.91562,4,1,0,1,2,0,0,0,5,1,3,1,0,0,0
Forward,1/15/2023,Training,1:20:52,421.04437,5.20622,11.43483,3.08553,3789.46423,6,8,2,2,1,21,0,0,11,3,9,0,162.08442,0,0
Forward,1/17/2023,WSOC Training,1:00:58,479.05519,7.85633,15.05746,3.35493,3813.15543,6,11,1,6,2,3,0,0,8,3,1,0,31.13517,0,0
Forward,1/19/2023,WSOC Training,1:05:03,520.65967,8.0036,15.17896,3.81869,4280.22876,7,4,3,5,2,4,0,0,10,2,3,0,62.35783,0,0
Forward,1/22/2023,Training,1:13:25,456.1233,6.21203,14.17411,3.65935,4099.62946,6,10,2,3,0,49,4,0,15,4,6,0,507.90682,53.52143,3.45582
Forward,1/23/2023,Conditioning,0:36:28,265.40709,7.27478,21.25116,3.80692,2305.57456,0,0,0,2,0,54,10,3,0,0,0,0,880.79617,245.43962,67.89151
Forward,1/24/2023,WSOC Training,0:58:58,414.82459,7.03482,17.693,4.57346,2948.78954,7,4,1,4,1,0,0,0,13,5,1,0,15.25591,0,0
Forward,1/26/2023,WSOC Training,1:04:55,465.96309,7.17663,14.52717,3.53812,3509.36944,8,4,2,3,3,50,5,1,7,3,1,0,604.02449,50.31715,7.69904
Forward,1/29/2023,WSOC Training,1:21:40,555.05499,6.79627,15.77555,3.69321,4997.84385,10,6,0,11,2,63,8,1,14,7,3,1,723.82981,81.82414,6.91164
Forward,1/30/2023,Conditioning,0:56:05,200.60928,3.57697,17.35999,3.83556,1732.14036,1,6,1,6,0,21,10,6,1,0,1,0,272.33159,133.31146,168.54768
Forward,1/31/2023,WSOC Training,1:13:14,509.49083,6.95658,13.95643,3.44703,4074.97528,10,7,1,4,1,69,9,0,16,8,2,0,749.20168,106.7804,0
Forward,2/2/2023,WSOC Training,1:02:21,472.55142,7.5782,15.92842,4.01892,3096.2211,5,3,2,4,1,27,2,1,6,2,4,0,358.7489,34.98469,12.32502
Forward,2/6/2023,2023 - 2-6 Conditioning,0:49:04,134.54078,2.74157,15.33353,3.18337,1467.27625,0,0,0,1,0,9,2,1,0,0,0,0,229.60411,84.84252,41.06518
Forward,2/7/2023,WSOC Training,1:17:43,378.38257,4.86788,16.50043,3.58632,3180.16311,5,4,1,5,1,47,6,2,3,3,2,0,514.7966,78.69641,18.13211
Forward,2/8/2023,2023 - 2-8 Practice,1:16:37,338.48813,4.41794,18.52049,6.0975,3416.52574,1,2,0,0,0,38,5,2,1,1,2,0,613.84515,141.08705,23.43613
Forward,2/9/2023,WSOC Training,1:15:05,529.91376,7.05739,18.73669,3.89341,4282.10011,2,11,1,7,1,72,13,3,10,0,4,0,689.11854,99.19073,70.38495
Forward,2/12/2023,Activity 20230212152508,4:55:20,694.25635,2.35076,15.53339,3.54668,6372.35708,16,7,6,7,5,62,4,1,13,3,3,2,635.34561,62.53281,22.95494
Forward,2/19/2023,2023 - 2-19 Training,1:15:12,474.77661,6.3132,14.22228,3.6765,4226.40109,6,10,3,11,0,33,2,0,5,3,3,0,445.73491,35.24716,3.47769
Forward,2/20/2023,2023 - 2-20 Training,1:17:22,528.83249,6.83455,13.83723,3.32932,3709.02001,3,9,1,7,1,54,8,0,10,1,4,0,700.72178,82.4147,0
Forward,2/21/2023,2023 - 2-21 Training,1:18:25,413.0897,5.26723,17.73792,3.31919,3510.58947,8,9,3,11,3,54,8,3,6,2,3,0,482.84121,72.59405,49.82502
Forward,2/22/2023,2023 - 2-22 Training,1:22:12,486.142,5.91357,17.63196,4.20124,4131.02799,5,6,0,4,2,82,18,9,7,2,5,1,928.18242,201.6076,117.07131
Forward,2/23/2023,2023 - 2-23 Training,1:17:02,563.53981,7.31408,13.6916,3.77113,4552.18605,6,11,1,6,1,102,12,0,10,4,0,0,1102.96371,138.83421,0
Forward,2/24/2023,2023 - 2-24 Training,1:04:35,427.48606,6.61788,11.9916,3.1915,3613.04096,4,9,0,4,0,38,0,0,10,4,2,0,518.04462,1.71697,0
Forward,2/25/2023,Activity 20230225101600,2:25:15,464.1496,3.19553,0,0,0,15,3,2,7,5,0,0,0,11,7,3,1,0,0,0
Forward,2/27/2023,2023 - 2-27 Training WSOC,1:21:03,418.35446,6.33357,14.66404,4.44954,3547.37383,6,17,2,12,1,63,4,0,10,2,8,1,678.80578,61.88758,8.25678
Forward,2/28/2023,2023 - 2-28 Training,1:13:46,544.74501,7.38442,15.19406,3.3519,4996.39534,10,5,1,6,1,92,9,2,9,4,3,4,1013.00306,91.09798,20.28653
Forward,3/1/2023,2023 - 3-1 Training,0:59:50,320.64967,5.35881,10.32216,2.75262,2659.20057,5,1,1,5,3,13,0,0,5,1,10,0,90.75896,0,0
Forward,3/2/2023,2023 - 3-2 Training,1:16:20,569.92229,7.46463,14.38308,3.27988,5889.12771,12,11,4,5,3,81,4,0,11,4,4,1,923.9501,67.42126,3.42301
Forward,3/13/2023,2023 - 3-13 Training,1:17:57,579.80627,7.43793,14.57178,3.63965,5079.59678,6,10,2,6,2,70,5,2,5,1,7,1,863.49519,113.6811,17.49781
Forward,3/14/2023,WSOC Training 3-14-23,1:19:40,438.25322,5.5002,16.12574,3.31929,4153.26684,3,6,1,0,0,80,13,3,7,2,2,0,880.44619,174.62817,44.80534
Forward,3/15/2023,2023 - 3-15 Training,0:55:47,401.35299,7.1935,15.87028,3.42175,3427.70558,2,0,0,6,1,72,21,2,2,1,0,0,1042.49781,260.2034,31.61636
Forward,3/17/2023,2023 - 3-17 Training,1:29:59,714.54037,7.93995,19.68929,6.14758,8764.24485,8,4,2,5,2,33,1,0,8,4,2,0,598.08619,34.7769,8.93482
Forward,3/19/2023,WSOC Training 3-19-23,1:43:01,581.72929,5.6464,12.88833,3.00462,5972.69655,10,6,3,9,2,50,0,0,4,3,6,2,458.47549,12.32502,0
Forward,3/20/2023,2023 - 3-20 WSOC Practice,1:51:14,600.96064,5.40205,12.93434,3.08635,5636.56011,9,12,1,13,3,77,3,0,6,4,6,1,939.26074,29.50569,0
Forward,3/21/2023,WSOC Training,1:16:09,563.99148,7.40632,13.88605,3.20691,5544.84985,7,10,1,6,1,85,8,0,6,1,5,4,1035.72835,88.83421,0
Forward,3/22/2023,2023 - 3-22 Training,1:03:59,408.86271,6.38906,12.1165,3.22541,2965.43189,7,7,1,7,2,24,0,0,13,3,3,1,183.07087,2.30752,0
Forward,3/23/2023,WSOC Training 3-23-23,0:48:03,322.36213,6.70777,15.3542,3.52234,2702.08544,5,4,1,6,1,64,13,2,6,2,1,1,570.51618,159.51444,26.41076
Forward,3/24/2023,2023 - 3-24 Training,1:42:04,693.05639,6.79023,3.08854,0,0,5,17,3,14,1,0,0,0,11,1,7,0,0,0,0
Forward,3/26/2023,2023 - 3-26 Training,1:38:50,778.37386,7.87461,22.50663,4.0836,8754.37407,5,7,1,5,0,85,6,1,13,4,4,0,1165.46372,96.42389,61.50481
Forward,3/27/2023,2023 - 3-27 Training,0:52:02,340.62724,6.54633,12.93355,3.59218,2807.05497,7,7,3,7,2,46,3,0,6,1,5,1,439.73098,33.54112,0
